0.954167053,1.15997774,6.034188031,0,3.752185235,0,2.99523721,1.719734389,0,0.897201362,0.260641641,4.048795051,2.719406141,2.552169945,1.168711981,0,2.780983232,2.230767416,3.547734257,3.395635862,1,0
1.452323164,1.98979933,3.944589409,0.256010456,2.833232012,0.618264878,2.775154835,0.238563255,0,0.761572444,0,2.257488179,1.335287248,3.520299738,2.622091338,0.611285682,3.352274629,2.11410503,3.65214884,2.582082262,1,0
0,2.56221516,4.236195592,0,2.025513896,0.884581567,2.798169822,1.114363164,0,0.623106317,2.018521433,0,2.810542013,3.538122556,1.897484699,0,2.812421612,0,3.5493562,1.040926334,1,0
0,0.485318646,5.776687651,0,3.006407146,0,3.965743636,1.637078283,1.978066116,0.788975377,1.432487687,2.657010614,3.02256524,3.205391403,2.34797523,1.176356968,2.706142375,0.881029187,3.260123781,3.714481421,1,0
1.429514785,0.386740138,5.104881219,0,2.551405333,0,2.391215242,1.474600269,0,0.674427321,3.309590601,3.491386902,2.935225703,2.558664262,2.601936318,1.170802706,3.490685846,0,2.844316372,4.482229958,1,0
3.252664536,0.708658549,3.24566282,0,1.779503784,0,1.796737599,0.515848753,1.470232222,1.629643505,2.183241907,0,2.154793086,2.760656267,2.54866008,1.347452502,3.697913468,0,3.242295674,4.093272367,1,0
0,1.8088882,4.352318627,0.873598739,2.238730477,0.207487079,3.086837772,2.419286249,0,1.072042387,2.076316957,2.558326776,3.73571203,2.13936371,1.951253217,1.043460238,3.392009581,0,3.79483878,1.660552023,1,0
1.609857216,0.597743288,4.451106836,0,2.671154046,0.206655506,2.489601503,2.526574031,0,1.781813803,2.533817215,3.696814036,3.743139871,3.385576621,1.787756435,2.796590555,2.466460896,0,3.420058394,4.13767226,1,0
0.13478505,1.614465033,0.937442405,0.256644559,2.532790882,1.022527859,2.072845804,0.285638285,0.979389126,0,0,2.918350947,2.494043353,2.217545781,2.374198137,1.858541748,3.309658889,1.710660305,3.753821128,3.17588187,1,0
0,2.5435654,2.521381882,0,2.494905909,0.764716156,1.722318336,1.286900796,1.132994595,0.274898396,2.314137798,1.398771292,3.117185238,2.298474466,2.348310469,0.098807001,3.290729168,0.758830777,3.645607969,2.074645201,1,0
0,0.461836268,3.410110385,0.468108969,4.19589765,0,2.269483329,0.865698693,1.069293543,0.433126614,2.337842597,1.811284435,2.611197431,3.313511519,2.58897441,0.148394493,2.540155296,0,3.810568471,2.867885647,1,0
1.814229705,1.314242984,3.592303056,0,3.097885529,0,3.616517906,1.206639368,0,0.780213319,0.623302043,1.405139415,2.335139018,2.194339382,2.305524178,1.174583158,3.887721794,0,3.742868394,4.353464519,1,0
1.159671443,0.616774011,3.790404095,0,2.652573333,0,2.722990695,2.377032225,0,0.331723648,2.24015961,1.449937895,3.391777339,0.100482357,2.235773861,2.437454372,3.804421654,2.366463746,3.638635356,2.612665202,1,0
1.19127051,0.153209074,5.161825114,0,2.721605129,0,3.829579942,0.955135722,1.173751822,1.081327408,2.456919486,3.963920111,2.02766303,2.382590969,1.618528316,1.503211762,3.423945664,0,3.58104457,1.819950897,1,0
2.399490632,0.426998177,4.398902378,0,1.961997651,0.637945682,2.848711847,1.293991047,0.540461601,1.556203091,0.193293551,1.68385216,2.419464745,3.800009421,2.646494577,0,4.28143568,2.578917651,4.19065218,1.681554932,1,0
0.918470568,1.038062052,0,0.034526274,2.836149985,0,2.818697884,1.14098162,0.369462209,4.388384433,2.764193046,3.218327324,2.235922269,1.472882899,2.283487028,0.862349245,2.713941516,0,3.867151417,3.584710714,1,0
1.023405721,0.098106941,3.448424786,0,2.243273921,0,2.679708269,1.115383787,0.131716982,0.392634605,1.473623619,4.043824021,0.428361982,2.215190104,1.16354916,2.291530816,2.330947333,0,3.11329317,2.087015952,1,0
0.991015326,0.160186163,4.001175169,0,4.310640899,0,2.622144728,1.024178067,1.510111953,0.874125903,2.294254476,1.102180217,1.498577091,1.769667947,2.743738755,1.318026965,1.867628943,0,3.616330607,4.692783752,1,0
4.791021963,0.163350108,3.889843706,0,3.33505025,0,2.601648024,0.850249868,0.924753747,3.533223003,2.565344129,2.571177909,1.616386168,0.677998224,2.095292913,1.731173768,3.873166682,0,3.538834258,3.307047241,1,0
0,0.301187778,0.648285469,0,3.269449558,0.415742962,2.345553113,2.231349162,1.352729076,2.537620427,1.946393482,3.113234198,3.870694051,3.244071836,2.628244728,1.383901884,3.407948549,0,3.760158981,4.075184278,1,0
0,1.51989034,4.591720425,5.486272324,3.194200087,0,4.119756509,2.782463881,1.674463788,1.772710433,0.426579166,3.468189376,0.219801055,2.183734815,1.654115915,0.287357627,0.708439129,0.613727203,3.088422592,4.063326671,0,1
0.544284141,3.416509441,5.575539816,0,2.894672218,0,3.898998474,4.428485804,1.193130981,0.633498954,1.797919982,0.688572155,2.884669996,1.362642516,2.625773831,1.173108314,1.753219553,0,3.357647071,2.381462034,0,1
2.258615611,2.556860863,0,0,2.473300919,0.2689505,3.978841357,0.853571858,0.673410386,1.555921486,2.884912596,2.211276315,0,0.091304897,1.922100644,2.597749241,2.390123861,0,3.920835985,2.210974154,0,1
1.132817816,1.087472514,3.92252425,0,2.69473729,1.863015268,4.765441764,4.175298013,0,0.764120062,2.611740295,2.204100767,2.315820533,1.996978189,2.683773526,2.879319653,1.8874337,0.521357909,3.080519287,1.932585064,0,1
3.700261932,0.325518953,3.371934014,0,3.996328589,0,3.92316197,0.986569661,0,1.440386249,1.824243016,2.80417685,2.791829376,2.913934336,2.409572953,3.194132709,1.56882317,0,3.587079399,2.53020679,0,1
0.113710477,0.844067357,4.207927407,4.510816092,0.873515762,1.729390169,0,3.13054453,0.913639949,0.677390943,2.577108065,0,2.244072752,3.79157296,2.154221285,1.478350426,2.667146217,2.665061456,2.175601008,4.080798542,0,1
1.121492679,0.897851215,4.785907529,4.892232965,3.534879666,0,3.504062819,0.330210074,1.818171199,2.58381247,2.584318922,3.392590146,2.75779589,2.326419644,2.787057391,0.432187112,0.03625334,0,3.492889413,2.632926908,0,1
2.202727716,1.081689856,5.21174185,4.109136875,2.993739533,0.106827266,2.325780738,0.466445138,0,2.298740977,3.177094149,2.110825198,2.552534622,2.375204,1.725177125,1.503099864,4.077398343,0,3.40365891,3.80448927,0,1
1.636384294,0.974163071,4.286964199,0,2.977820937,0.852960422,3.293970171,0.955438302,0,3.625915428,2.875887678,4.004950278,2.651495216,2.469312436,1.762307367,1.36687502,2.190150403,0,3.036149787,1.547379332,0,1
1.345908814,0.771574294,0,0,1.381550677,1.150701109,4.064527225,3.130706039,1.197969401,2.52658343,2.417011121,2.379554773,2.637193964,3.234621488,2.364283986,2.756541459,3.559705657,0.020199421,3.773331084,4.699833418,0,1
0,2.778402663,4.557094638,0,1.895145647,1.204130443,2.437096145,3.062061005,1.468403412,1.167301216,0,1.558679066,1.877355083,2.459697717,2.27270743,0.430558765,2.310495889,0.572390452,3.653538852,2.098832102,0,1
1.719731539,0,3.489832007,0,1.752285604,0,2.861006555,0.613462948,1.532534844,1.198026,2.726203348,0,3.34507274,0.643006105,1.2543182,2.474984215,4.066025643,0,4.25426143,1.620332555,0,1
0.262342449,0.54188257,5.237385634,0.271064484,2.360536004,0.597267551,4.250724932,1.091055414,1.336238667,1.195619517,1.759788989,1.418740935,2.232447793,2.434708043,0.745175856,3.33239654,4.238203852,1.324910775,3.945600968,1.601090645,0,1
0.195611012,1.835584442,3.911020223,0,2.879063044,4.130818804,2.340536015,0.362267876,0,1.541306233,3.158270493,2.189954037,0,0.975230986,1.103110439,0.902549271,3.980598502,0,2.606793143,2.161075707,0,1
1.862356031,3.680371366,4.502542215,0,2.386856488,0.234437676,3.164378915,0.678361521,1.357797618,1.975234931,2.512469118,3.285293711,3.087585545,2.114514672,2.220917292,0.105354807,3.402171831,0,3.280904602,4.13567951,0,1
4.584598434,0.496726692,4.444059557,0,2.32153977,0,2.63229782,1.969047953,0,0.219949506,1.519185774,0,2.454670363,1.908203744,1.331906884,0,2.309796321,0.087453258,2.777181074,0.870658142,0,1
0,0.217541735,4.301383546,0,0,0.238480523,4.035705199,0.700180632,3.082672179,0.774719649,2.68209801,1.955775174,2.175055701,0.694100573,1.866835403,3.221441783,2.716701442,0,3.800498613,3.099743192,0,1
1.966906417,0,2.850541692,0,3.873774202,0.70871897,3.798730634,0.524356979,1.130908985,1.237833183,1.111105573,3.72106355,2.412252226,3.796578335,2.481646341,4.339906549,3.883831082,0,3.578105514,4.481536262,0,1
0.729733115,2.134180171,5.00522568,0,3.632107872,0,1.583496716,1.271721744,1.366171577,1.165370762,2.187308979,3.283020288,2.911185316,4.404833212,1.934114817,1.247241105,3.100817072,0,3.765049775,1.003454276,0,1
0,0.463534917,3.104922398,0,1.496474659,3.253012903,1.84047667,3.501975952,0,1.438652983,1.98783601,2.467788276,0.266519388,1.834855374,1.179622952,0.740686367,2.237257481,0,4.033153996,2.563235976,0,1
1.227254196,0.125411031,5.287022792,3.418729325,2.253590478,1.547028272,3.150363923,0.50742927,1.911880671,1.299375186,2.331631671,3.055244775,2.984757675,2.133736575,2.789605018,0.962036242,4.392860464,0.267052979,3.45578812,2.596328042,0,1
1.911547388,0.356235347,2.701361204,0,2.703901511,1.073405219,2.420590675,0.382270908,1.580799188,3.278396186,2.103992442,2.924124596,2.301309926,2.700924844,1.98161425,2.070421295,0,0,0,2.942134723,0,1
3.666823245,3.535503996,5.575191518,0,2.305931703,0,0.03001212,0.211327655,1.495409879,1.317025914,1.691335944,3.763831643,1.785674679,3.405419637,2.549730935,0.635854519,4.544211475,2.189587156,2.638496126,4.376654208,0,1
2.424259255,1.468412176,2.982733479,0,1.890525771,0.764767139,2.938588775,2.472221929,1.163551,2.057546685,2.460973923,1.319822914,1.101511515,2.383067565,1.840491796,3.078814151,2.445010318,0.461852263,4.260980243,2.837322337,0,1
0.074656655,1.784589814,3.937316844,0.182357999,2.859020786,2.351659003,2.364964293,1.62733108,1.559571143,1.292428699,2.942998956,1.323092166,0,1.720651957,2.505968233,2.9920572,1.885048055,0,2.976755875,4.62643939,0,1
1.266790051,0.735905284,4.536219559,0,2.742065693,0,4.583192377,1.328402563,0,4.249645522,3.013713044,0.827483402,2.626672286,0,1.896886343,0.236214772,2.288179576,0,3.981107742,1.937645891,0,1
1.079067654,0.516332532,5.669002289,5.007158769,2.168874278,3.181303103,0.793243025,0.335730579,1.851453424,1.088674576,2.428540622,3.624394922,2.941066309,0,0.054891031,2.533088954,3.038896508,0,3.76595592,2.246725778,0,1
4.802255096,0.311207781,5.244954845,0,1.186584585,0.508471046,0.258640564,3.417359119,0,0.518430082,0.372519806,2.16915321,2.131065564,1.763392077,2.08575376,1.061356338,1.70378834,0,4.010310451,2.834465135,0,1
0.517716853,0.668585263,5.126295934,0,2.377366816,0,0,4.10226454,1.391732795,0,2.574801505,0,1.959293583,1.955186656,2.454152854,1.91260304,4.003369539,0.186926493,0,2.314582953,0,1
0,3.835231763,3.762904582,0,3.931052052,1.142715657,4.332158949,3.797801604,0,0.566285275,1.622434429,1.065584579,3.088874143,1.828354159,2.76781383,0,3.386584523,0,3.28600521,1.965644145,0,1
1.717594988,0.418499464,0,0,2.99990031,0,3.192569534,1.264824605,0,3.255634233,2.561906472,2.011719547,2.531749231,2.092013502,2.342975305,0.808034838,0.069410442,0,3.515179518,0.561452509,0,1
3.566197275,0.966305648,4.085649765,0.35182162,2.465898095,2.920651233,3.532234416,1.338810464,2.821235321,2.700365806,2.491834706,1.395823751,2.215915755,1.783635291,1.900282929,0,2.687170685,1.355256745,3.421838665,2.6454132,0,1
0.0722941,0.676657704,4.96045567,0,2.219204402,0.645406399,0.104281065,1.19932197,0.152377063,0.576315592,2.073786947,0.438540279,2.222734884,0,0,1.374093824,3.723086541,0,3.522207761,0.007434875,0,1
1.783900795,1.230136184,5.018006936,0,3.482782398,0,2.843364804,0.629987248,0,0.513043604,1.46265096,3.350230991,0.22631619,1.622973656,1.721150916,0.414819148,3.306535143,0,3.279827388,2.727772378,0,1
1.602171704,0.16055821,3.697572245,0,1.620724741,0.016722695,0.478916025,0.646957946,1.685930875,2.523055281,2.013357459,3.659930224,2.58993994,2.087398199,1.775621702,3.458076952,1.874724457,0.044169331,2.995163525,1.503751411,0,1
0,2.012703234,2.444607794,0.476158219,2.094249267,0,2.884947805,1.270781872,3.268081293,1.28783431,2.924714798,2.408801538,2.501062696,1.046081125,2.015527395,3.419555582,0.611508771,0.364106334,3.890802624,0.83094676,0,1
1.263003479,0.114104531,5.163374522,0.004221742,4.070037095,3.000792882,4.521477754,1.054153704,0.31632181,4.588943413,2.693142951,1.664272912,1.745935531,3.496813931,2.605348214,2.189926577,3.781504537,0,3.583959049,2.698970337,0,1
1.268462138,1.688966065,4.584504592,0,0,1.499265451,2.736166861,0.328606084,0,0.455528234,2.723145535,1.44010553,1.516991517,1.51862785,1.74026329,1.544823152,2.534924031,0,0,1.973559249,0,1
1.104484097,0.412464622,5.826757791,5.181305401,1.932995278,1.618855889,3.965973661,1.396065524,0,0.680818642,2.283845814,4.376331651,2.898888702,3.471443833,0,0.91234945,3.181846691,0,3.944270835,2.849077043,0,1
4.319309423,0.370175632,3.513599762,1.486328829,3.692610063,1.879281834,2.98786661,0.997030892,0,4.387794937,3.001416189,2.659718134,2.556440391,1.689819671,2.345880946,0.459343928,3.034692355,0.732677888,3.187281128,3.639139141,0,1
1.167328301,1.2768853,4.313618777,0,2.625014058,0,4.577319477,0.707240158,1.327880686,0.412498673,2.641912296,0,3.206449661,1.938343208,0.623011472,1.612539498,2.674698168,0,3.503158359,4.840407645,0,1
2.211655026,2.360904239,4.229935159,0,4.079280993,0.929040702,4.81186591,1.10690833,0,0.91591986,2.372318264,0.022759813,2.997993382,3.693213725,2.144687698,0,1.126412875,0,3.431494992,1.579698257,0,1
0,2.044765476,4.888949549,0,3.444795354,0,2.626039919,0.859678815,0,0.78133442,2.367416049,1.561702074,2.56731586,1.929972853,2.2998832,0,3.452190688,0,3.479261113,4.015238443,0,1
0.506647482,0.833039589,4.509637697,0,1.687089462,0,3.700832023,0.516483269,0,1.234226013,2.234065699,1.714267771,2.983433847,3.155862508,2.489406869,0,3.204247067,0.130875686,3.25514767,3.109938031,0,1
0,0.75100994,5.578698398,0,0,0,2.988553905,2.704784909,0.837229318,1.850837203,2.141307156,3.067665125,2.728276631,2.782244488,2.957494368,0.955164328,2.960496547,0,2.954239555,4.534521205,0,1
0.770452232,0.328132716,5.67252596,0,2.88662561,0,3.387538441,0,0,2.18295956,2.113899661,1.4620426,2.651308337,2.013056683,2.343968708,1.416043364,0,0,0.960828153,3.355349057,0,1
0,0.083927055,3.542249668,0,3.447992707,0.969080212,2.303685493,1.286262871,1.386539274,0.593894595,1.766680022,1.871927487,0,0,2.468429207,1.346714206,3.181569431,0.153847276,3.156141212,4.097576628,0,1
1.961476249,0,2.497824489,3.359746672,2.557077167,0,3.325448395,0.745461018,1.145707713,1.751690695,1.917812032,1.575224319,2.825126329,3.585431678,1.71736374,1.58971979,1.897453616,0,0.024127302,2.021099458,0,1
0.28798139,0.813324917,4.298183423,0.51638751,2.447267569,3.249396957,3.688931009,1.297284748,1.054307734,1.966039183,1.913992054,1.962025875,3.370821366,3.623394129,2.382038469,0.587072564,2.325130057,0,3.314900591,2.304503879,0,1
0,0.234225055,5.349512974,0,0,0,3.157627876,0.491083396,1.380855686,4.383381106,1.583364013,2.256060737,3.529469922,2.241830259,2.101151656,4.470311913,2.711034608,0,3.4192142,4.887771528,0,1
0.527694986,1.632557141,5.374335444,0,4.026358183,1.357110725,2.783887836,1.102069045,0,1.06979555,2.216206774,2.230725958,1.697011739,3.786057813,1.918960903,1.734052898,3.536640363,0,3.340946386,0,0,1
5.267272718,0.797037758,5.14605984,0,2.463051966,0.902113253,3.125409797,0.716244431,2.490692681,0.395753771,2.457082615,2.572173987,0.419622867,0,2.591977089,1.765952535,0.526214087,0,3.149271588,0.049706083,0,1
0.199071047,4.115208331,4.446668428,0,2.878034129,0,3.904916942,1.784380435,0.879147677,1.165390008,2.186968238,3.876615755,3.330304706,1.797215576,1.355327003,1.401200945,2.872221729,0,3.78487491,3.396635604,0,1
4.679279884,3.648181492,2.799222368,0.143700231,3.575847551,0.645398958,2.559049793,2.348937924,0,1.942079872,0,3.27441908,3.449573433,1.910417681,1.971750001,0.136569039,3.709443959,0,4.104006955,1.537119706,0,1
1.94646104,0.430866237,0.214767029,0,3.457641488,0.376627786,0.215210332,0.517945441,1.209859126,0.34910835,2.011429318,2.068356316,0,2.662981264,2.511760467,4.303664533,2.685402821,0,0,2.612396424,0,1
0,1.432508528,0,0,1.919262161,0,2.792462101,2.759185506,1.125025742,1.038863959,1.699019988,2.691190443,2.67419832,1.974329736,2.205618209,0,2.716180063,0,3.802442,2.165374582,0,1
1.977102614,0.79425913,3.597922209,0,2.518365226,0,0.773447936,0.896226029,0.714582368,0.263386102,3.240201111,2.591468876,2.192990076,1.423562395,2.102116797,2.905953078,3.515378648,0,3.516866918,5.106044885,0,1
0,0,4.30076368,0,1.366029288,0,2.110901496,1.312731119,3.829939277,0.756705938,2.829967669,3.857674157,2.776536224,2.361784136,2.412038738,0,3.361758207,0,3.36112009,1.951999009,0,1
0,1.344805804,4.077511922,0,2.439982663,4.346749637,4.137641969,0.998267388,0.904594532,2.352814966,2.313634397,1.786269468,2.415532407,3.427125381,2.302950133,1.426118735,2.807232826,1.349991046,3.204645589,4.564594535,0,1
2.639370836,1.232970895,5.501639863,0,2.62933633,0.298998409,2.990667447,1.197499613,0.602539522,0.959251877,0.944850903,2.020941578,2.654770211,1.243640059,1.791759289,1.303606925,3.757016614,0.703126054,3.254522722,0,0,1
1.319642686,0.69527492,2.06220909,1.028247685,4.222597004,0,3.767379852,3.236475833,0,1.442795303,2.913043506,1.880567022,0,0,2.636868989,0.848629543,3.657880011,2.018306165,4.029185348,4.601451473,0,1
0.052074896,0.87770825,5.181453592,0,3.841265717,0,3.261106144,2.346218767,1.388515739,1.698639632,2.170543106,2.563241503,3.036157907,1.891290423,1.594454307,2.695721967,2.338054324,0,3.771009616,1.945202074,0,1
1.195958673,0.612155154,5.511199703,0,2.529903408,0.56759864,3.979161861,1.715783479,1.456701132,0.668080582,2.339415948,2.952811161,1.153547321,2.475151034,2.897407425,0.199365387,2.67611739,0,2.876603979,2.392338941,0,1
0,3.048369035,0,0,3.053903474,0,4.360152285,1.0428675,2.711893503,0.217566095,1.968047107,4.276009061,2.634223075,3.610023898,2.213037013,2.403940614,1.765942665,0,2.856214869,2.667957661,0,1
1.495076653,0,2.480665595,0,1.941724943,1.063110314,4.48547956,0.098694415,0,0.278566017,2.877495048,3.78710058,3.552726974,1.850484848,1.118251136,0.286184991,4.003464459,0,2.801891785,2.740605486,0,1
0,2.016000955,4.863560372,0,3.102661807,0,2.639949407,2.803430087,1.529124703,0.741413447,3.367423217,2.319949091,0.777713746,3.708103279,2.360119081,0.277013103,3.115447171,0,3.882869973,4.566570145,0,1
0,0.57985482,3.775369678,0.519560726,0,2.40431739,0,0.39238078,1.438918463,2.475851728,0,2.106293184,3.194159278,2.122597529,2.514668935,2.153666995,3.413140088,0,3.58997434,3.163716465,0,1
1.39710693,0.182573839,3.615818327,0,3.989045586,0.960365284,2.340454677,2.361503246,1.107478328,1.437744731,2.040693,0,3.089270122,3.652746941,1.686724584,1.372098883,2.447844727,0,3.546996857,3.107922628,0,1
0,4.003946028,3.708594789,0,3.008138314,0.430184161,3.735850156,3.714706213,0.888866381,4.052318716,2.159377318,1.918051168,3.179794248,3.793669401,0.196493146,0.813590367,2.651478295,2.41691983,3.538315217,3.287237418,0,1
2.253975828,1.771805992,4.297204574,0,1.911352972,2.839605063,2.854748727,1.088318797,1.729593876,4.360446097,3.192477262,2.381909904,0,1.894947312,0.309172339,0.997556983,2.410977402,0,3.913936998,5.040123073,0,1
0.596052977,1.3266788,4.101550991,0,2.878382975,0.711231089,1.982474029,0,3.166864234,1.462115974,3.549678182,3.631626288,3.350521255,2.945876867,1.439785835,1.264616534,2.541260972,0,4.130733811,0.994971525,0,1
0,0.646388501,4.368497266,0,0.761666911,0,2.535835903,1.431972565,1.541550331,1.65663642,2.232509328,3.324644501,3.739581845,3.350330598,2.59021435,2.962209419,1.689715503,2.576537598,3.692057692,2.305304034,0,1
4.389916245,1.360163292,3.98736507,0,1.737808803,3.172549179,1.930834849,2.37673031,1.016474897,0.105736418,1.435921408,2.498041279,3.142591616,2.321167445,2.576194792,0.360778847,2.795209627,0,3.575508519,1.067431362,0,1
0.49444761,0.381504237,4.912149124,0,2.494732408,0,3.206196487,3.887745903,0,0.800744091,3.06673732,1.242635736,0.96389517,1.801453031,2.110934039,0.0563169,3.534721104,0.085080054,3.256265832,4.575383825,0,1
0,0.209117809,4.014207627,0,3.549043097,0,3.952124459,0.208293112,2.138282487,0.58362119,0.339090354,2.338815813,3.144732291,2.842638542,2.669101307,1.683095873,1.820629627,0,0,0.321161794,0,1
1.634058159,1.301801274,4.271154326,0,3.733181876,0.496063191,2.443354494,3.32561071,0,0.696480281,2.112948757,3.829667655,1.444553998,1.170501908,1.339625013,2.07061768,1.840021501,0,2.760025315,2.864834693,0,1
1.484737953,1.294266079,3.452584636,1.028724306,2.549060471,0,4.160318325,4.838897677,1.430209826,0.576021835,1.960261461,1.773384137,3.177511488,3.27665325,0.809184065,0.917172185,2.579804299,0.506816307,3.988887927,1.721272285,0,1
0,0,4.947716908,0,1.849403819,0,4.657693676,3.741279215,3.275989269,1.685214694,2.157594498,2.26649128,2.925047478,2.095281275,2.153894797,1.539575523,3.821596625,2.657928678,4.02116488,3.803304281,0,1
1.855869438,0.147291273,4.013097964,0,3.154226199,0.810564888,4.340969795,0.604865162,1.521543973,0.896022596,1.955173914,1.600848698,2.858305812,0,2.789945427,0,3.222364283,1.792833476,2.88141169,2.942270947,0,1
0.544353374,0.849518398,5.481016796,1.053265211,2.75759931,0.756138231,0.971637615,1.192352898,0,0.898653729,2.24035968,1.986874293,3.597443417,1.216736721,1.818813225,1.468958911,2.900893875,0,0.974457901,1.890309953,0,1
1.7575778,0.09427742,3.887834447,0,2.648417431,2.719350413,2.214017401,0.493809135,1.429841218,2.158590224,1.826866656,3.568027949,1.075593649,1.960709485,2.819360432,0,3.074968847,1.44313466,3.835325394,2.435297562,0,1
0,0.441399873,3.142686046,0,2.460691962,0.618867561,2.810238843,4.010362304,2.11869072,0.428507061,2.345838052,1.090049397,0,3.105580902,2.551405871,1.417011066,3.029115006,0.582927155,3.569977616,1.875931131,0,1
1.79958888,3.524397864,0,0,3.808579934,3.516677621,3.680205246,0.78612716,0.727567171,1.220249114,2.527499437,0,2.585299129,1.819999672,3.016947296,0.261807169,2.69281661,0,3.678738232,4.946424893,0,1
1.250076561,0.127957576,5.668109524,0,0,2.395402971,3.03376908,4.414741207,1.211561184,3.768532668,2.262571173,2.301245838,3.259859727,3.058834195,1.762789833,0.780479632,2.445683885,0,3.447637223,4.282561546,0,1
0.997868145,0.975269319,3.122985578,0,3.353412394,0,3.077723322,0.904766233,0,0.720924696,1.637191539,1.059366016,2.566845945,2.185659295,0.736941618,1.305459115,1.036402116,0,3.390820607,1.146541175,0,1
1.266915997,2.707166706,5.39460572,4.677833178,3.811069204,0,2.860137512,4.314739696,0,1.483820431,2.267696353,2.159144602,2.698698214,1.182553023,1.408204045,1.497067363,1.739523421,1.390998189,3.569733256,3.916680945,0,1
4.363889586,0.653571415,4.475395533,0,2.435230902,0.193875247,3.487853717,1.913363008,0,0.859713207,2.597276521,0.286381768,2.885810088,1.563004607,1.244473252,4.189636539,1.945523939,0,2.921744635,3.212522502,0,1
1.265678177,1.913341715,3.670618124,0,0,0.331954646,2.425391509,1.030221391,1.247341932,3.144321924,1.733134301,2.920888871,2.260160723,1.852245151,1.780805133,2.882675912,2.977984246,0,4.069693142,4.71303531,0,1
0,1.431005541,4.981097372,0,2.750067391,0,2.509939277,1.599001526,0.55558133,0.837034312,2.625009658,2.124110812,2.780587663,1.896587081,2.477535581,1.427551078,2.937373635,0,3.217947942,4.699257335,0,1
1.236836927,0.899709641,5.512966604,0,2.528906809,0.207753484,3.209373161,2.413781092,0,2.106494988,3.331988157,2.174461959,2.618517535,3.746584573,2.234468027,0.520259437,1.970167482,0,0.958127672,1.368645818,0,1
1.134223457,0.30688256,1.229378234,5.395328733,1.900496662,0,3.926216625,0.16831593,1.533297815,1.535746949,2.614860589,1.493883388,2.072259961,2.770039244,2.306015294,0,3.061441267,0,4.117051545,0.59562043,0,1
0,1.257643631,2.570920467,0.085049289,3.718357976,2.658521231,4.234894268,1.167700601,2.964921477,2.06347841,0.694570413,2.262054964,1.486555036,2.131998187,1.764785434,1.625755892,4.491457196,0.505122927,3.535425814,3.277471748,0,1
1.252186758,1.47366098,3.624317753,4.731122788,2.854385776,0,3.415526159,0.229548548,0,1.649402545,2.796811655,2.653573798,2.836743176,0,0.837649259,0,3.124572411,0,3.520593307,1.732745899,0,1
0,0.158652292,3.714794709,0,2.238962567,0.145905992,3.920155983,3.53093318,0.990640587,2.125683532,2.33019437,4.284221793,2.691744629,1.705302559,2.056906085,1.764975752,1.562019174,0,3.118858493,2.064811565,0,1
1.398155919,3.750716302,4.74416341,0,3.431545252,1.775252785,0.340119255,3.527656943,0,1.922219189,1.688390817,2.205363725,3.221050671,3.897306463,2.455301952,2.115840756,1.805602898,0,3.428872445,2.481206297,0,1
